Name,Path,Target,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A_012,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_012.jpg,A,0.14164215326309204,0.7509006261825562,1.0972622476401739e-05,0.21653679013252258,0.746414303779602,-0.03279846906661987,0.2832951247692108,0.7138462662696838,-0.06042499840259552,0.33866167068481445,0.6733972430229187,-0.08770295977592468,0.3805733919143677,0.6581146121025085,-0.09744150191545486,0.2595843970775604,0.608123242855072,-0.015447554178535938,0.27229952812194824,0.5617101788520813,-0.0629681944847107,0.251054048538208,0.6224147081375122,-0.050702232867479324,0.24773728847503662,0.6344013810157776,-0.024992283433675766,0.2205314189195633,0.5880724787712097,-0.02399464137852192,0.23120999336242676,0.5407091975212097,-0.11514507979154587,0.20972910523414612,0.6253232359886169,-0.10531268268823624,0.2154519110918045,0.6172510385513306,-0.06298506259918213,0.1814686357975006,0.5791993141174316,-0.04133082553744316,0.18981550633907318,0.5350692868232727,-0.121409110724926,0.17786790430545807,0.6182835102081299,-0.10326722264289856,0.18312862515449524,0.6099631190299988,-0.06787129491567612,0.14023098349571228,0.5774502754211426,-0.061167918145656586,0.15107309818267822,0.5415834784507751,-0.09826739877462387,0.1497930884361267,0.602051317691803,-0.09304819256067276,0.1491626501083374,0.6019162535667419,-0.07588367164134979
A_013,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_013.jpg,A,0.2771076560020447,0.8696318864822388,-9.063319339475129e-06,0.35640761256217957,0.8846246004104614,-0.01092764362692833,0.427029013633728,0.8431369662284851,-0.029953310266137123,0.47890329360961914,0.8017536401748657,-0.05405208840966225,0.5192952156066895,0.7878516912460327,-0.06475097686052322,0.4094083607196808,0.7103151679039001,-0.0013746586628258228,0.44471243023872375,0.6960275769233704,-0.03643184155225754,0.41153818368911743,0.7562355995178223,-0.01693182997405529,0.39223530888557434,0.7602664232254028,0.007951022125780582,0.37221404910087585,0.6815386414527893,-0.020028581842780113,0.4079154133796692,0.6777799725532532,-0.09893548488616943,0.3722355365753174,0.761175811290741,-0.09040646255016327,0.36006972193717957,0.7429112195968628,-0.05603553727269173,0.3337016999721527,0.667169988155365,-0.046423133462667465,0.3662436008453369,0.6734719276428223,-0.11377368867397308,0.33985432982444763,0.7548961639404297,-0.09047818928956985,0.32977432012557983,0.7340950965881348,-0.05721096321940422,0.2918454110622406,0.6629928350448608,-0.0727681964635849,0.32229354977607727,0.6735370755195618,-0.10720996558666229,0.3096904754638672,0.7341708540916443,-0.09788099676370621,0.29628390073776245,0.7192208766937256,-0.08381936699151993
A_014,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_014.jpg,A,0.19410832226276398,0.583480954170227,-2.0019151634187438e-05,0.25599759817123413,0.5669170618057251,-0.03304538130760193,0.3018013834953308,0.5288476347923279,-0.06408615410327911,0.34786292910575867,0.5071990489959717,-0.09612727165222168,0.3920578360557556,0.5134807229042053,-0.12675657868385315,0.2864024341106415,0.41471338272094727,-0.02346733585000038,0.29295364022254944,0.38515764474868774,-0.07349488139152527,0.2758679986000061,0.4546222388744354,-0.06667293608188629,0.2754474878311157,0.4638284146785736,-0.04054935649037361,0.2531439960002899,0.394317090511322,-0.02553238719701767,0.25992366671562195,0.37331539392471313,-0.10228768736124039,0.24159850180149078,0.46081599593162537,-0.10824479162693024,0.24819546937942505,0.4391821622848511,-0.08663943409919739,0.22096452116966248,0.38815104961395264,-0.03450314328074455,0.22722044587135315,0.37561216950416565,-0.1053912416100502,0.21538172662258148,0.4553740918636322,-0.11001761257648468,0.22004258632659912,0.43825680017471313,-0.09069669246673584,0.18786892294883728,0.3890615403652191,-0.04653329774737358,0.19580233097076416,0.3821471333503723,-0.08237413316965103,0.1915978193283081,0.43713387846946716,-0.09018323570489883,0.19087053835391998,0.43032294511795044,-0.08192791044712067
A_015,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_015.jpg,A,0.29930591583251953,0.4496447741985321,-3.753769851755351e-05,0.31936347484588623,0.4185856580734253,-0.018795767799019814,0.3339710235595703,0.3941737115383148,-0.030948949977755547,0.34026676416397095,0.36959001421928406,-0.04362552985548973,0.3389291763305664,0.35818028450012207,-0.05644731968641281,0.3268565535545349,0.333554208278656,-0.01140382420271635,0.31795910000801086,0.3044466972351074,-0.035611964762210846,0.3159165680408478,0.3359655439853668,-0.05134628713130951,0.31886085867881775,0.36128878593444824,-0.05771363154053688,0.30986425280570984,0.329020619392395,-0.011280040256679058,0.29781681299209595,0.2997613549232483,-0.04255400970578194,0.2984684705734253,0.3418569564819336,-0.0594080425798893,0.30391597747802734,0.3711632490158081,-0.062422219663858414,0.2932397723197937,0.3299916386604309,-0.013869712129235268,0.2819042205810547,0.3043751120567322,-0.03993605822324753,0.2827914357185364,0.34220969676971436,-0.04915739595890045,0.286668598651886,0.36874765157699585,-0.047679852694272995,0.2778456509113312,0.3373417854309082,-0.01730799861252308,0.2669522762298584,0.30640867352485657,-0.03361592814326286,0.26928281784057617,0.32698655128479004,-0.043331172317266464,0.2740442752838135,0.34793850779533386,-0.045742008835077286
A_016,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_016.jpg,A,0.2808442711830139,0.45127445459365845,-1.316746147494996e-05,0.3018413484096527,0.4404420256614685,-0.03423234075307846,0.3199998736381531,0.4141176640987396,-0.052229683846235275,0.3330463469028473,0.39126795530319214,-0.0680612176656723,0.34497931599617004,0.3817090094089508,-0.08338462561368942,0.30928513407707214,0.35048773884773254,-0.03404112532734871,0.2972486615180969,0.3197450637817383,-0.061086252331733704,0.29539743065834045,0.3574853241443634,-0.06793174147605896,0.29958823323249817,0.3796347677707672,-0.06509772688150406,0.29221639037132263,0.34510380029678345,-0.027025537565350533,0.28041890263557434,0.3193548321723938,-0.06523637473583221,0.280473530292511,0.3651773929595947,-0.07479001581668854,0.28629305958747864,0.38613590598106384,-0.0689549371600151,0.27549734711647034,0.3456055223941803,-0.024574482813477516,0.2648279368877411,0.32062533497810364,-0.057641562074422836,0.2671617865562439,0.3624331057071686,-0.06129658967256546,0.2749280035495758,0.38302358984947205,-0.05353296920657158,0.2604864835739136,0.35208845138549805,-0.02377651073038578,0.25326040387153625,0.3239266872406006,-0.04491791874170303,0.2559097111225128,0.34682705998420715,-0.05139806866645813,0.2624327838420868,0.3636143207550049,-0.048544373363256454
A_017,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_017.jpg,A,0.2844108045101166,0.4510423243045807,1.2124176464567427e-05,0.3051376938819885,0.4435906410217285,-0.04089934751391411,0.32155075669288635,0.42405858635902405,-0.06188757345080376,0.3322867155075073,0.4024212658405304,-0.07928010076284409,0.34426170587539673,0.3908049464225769,-0.0929865762591362,0.3112373650074005,0.3554336130619049,-0.03753864765167236,0.3001747727394104,0.3264087438583374,-0.07188031077384949,0.29684823751449585,0.36644938588142395,-0.08173278719186783,0.3008568584918976,0.38548535108566284,-0.07778956741094589,0.29335975646972656,0.3477605879306793,-0.02795030176639557,0.28116872906684875,0.3227042853832245,-0.07305441796779633,0.2815522849559784,0.3724907636642456,-0.08289939165115356,0.28922921419143677,0.3874109983444214,-0.07425544410943985,0.2765158712863922,0.3465639650821686,-0.024570800364017487,0.26528751850128174,0.3212323784828186,-0.06372333317995071,0.26692527532577515,0.3673689067363739,-0.06871014833450317,0.2745097279548645,0.3843989670276642,-0.05916166678071022,0.2617146372795105,0.3505024015903473,-0.023624632507562637,0.2517787218093872,0.3228328824043274,-0.0459357313811779,0.25386542081832886,0.3510092496871948,-0.05432974547147751,0.260689377784729,0.3682246506214142,-0.051223475486040115
A_018,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_018.jpg,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_019,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_019.jpg,A,0.2291082739830017,0.44838476181030273,-4.092687231604941e-05,0.26804134249687195,0.39171525835990906,-0.011444672010838985,0.29467493295669556,0.32829245924949646,-0.025279425084590912,0.31754109263420105,0.2710464298725128,-0.0431659109890461,0.34191229939460754,0.24002811312675476,-0.05629952624440193,0.2666434645652771,0.27487877011299133,0.00676514720544219,0.2649232745170593,0.21686884760856628,-0.024844450876116753,0.2660890817642212,0.2699021100997925,-0.023966213688254356,0.2657267153263092,0.2831944525241852,-0.007053192704916,0.2398640364408493,0.2782142460346222,-0.00018978939624503255,0.23542241752147675,0.2225828468799591,-0.05329030007123947,0.24118003249168396,0.29481345415115356,-0.056067634373903275,0.24233554303646088,0.2896173298358917,-0.03491659089922905,0.21431145071983337,0.28772854804992676,-0.012804307043552399,0.21224257349967957,0.23762553930282593,-0.05612464249134064,0.22058454155921936,0.3051973879337311,-0.05010838434100151,0.22018906474113464,0.30406466126441956,-0.02851884253323078,0.18784989416599274,0.30501115322113037,-0.026516180485486984,0.18789201974868774,0.260635107755661,-0.044221341609954834,0.19694076478481293,0.30477267503738403,-0.0413178913295269,0.1967700868844986,0.3156493902206421,-0.026713823899626732
A_020,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_020.jpg,A,0.23095150291919708,0.4393295645713806,7.457580977643374e-06,0.26720449328422546,0.38835492730140686,-0.021614205092191696,0.2946944534778595,0.32665207982063293,-0.03699525073170662,0.31927627325057983,0.26745498180389404,-0.053295981138944626,0.3448966443538666,0.2326236069202423,-0.06510448455810547,0.26320379972457886,0.27039793133735657,0.0020818214397877455,0.2636377215385437,0.21315127611160278,-0.03494584187865257,0.264028936624527,0.2706669270992279,-0.036264341324567795,0.26617568731307983,0.28514501452445984,-0.021303849294781685,0.2374582290649414,0.2741701006889343,-0.0012820474803447723,0.23701046407222748,0.22244155406951904,-0.05943211168050766,0.24124808609485626,0.29644685983657837,-0.06600670516490936,0.24445423483848572,0.2911614775657654,-0.046650826930999756,0.21349835395812988,0.2850222885608673,-0.01080753281712532,0.21042382717132568,0.24139294028282166,-0.06143268942832947,0.21953973174095154,0.309462308883667,-0.06257903575897217,0.2228567749261856,0.3051818311214447,-0.045146334916353226,0.1895332932472229,0.30122438073158264,-0.02200833149254322,0.18696147203445435,0.26094529032707214,-0.04487334564328194,0.1971501111984253,0.304718017578125,-0.04480737820267677,0.1979912668466568,0.3097030520439148,-0.030363988131284714
A_021,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_021.jpg,A,0.2271023541688919,0.43784183263778687,1.1194284525117837e-05,0.26404431462287903,0.390078604221344,-0.022917507216334343,0.29315364360809326,0.32922881841659546,-0.039561450481414795,0.31893712282180786,0.2694934010505676,-0.05652308464050293,0.3449699580669403,0.23297035694122314,-0.06836432218551636,0.2635447382926941,0.2710411250591278,0.0002153323875973001,0.26268696784973145,0.2141297161579132,-0.03777255117893219,0.26274511218070984,0.27195459604263306,-0.03790118917822838,0.2656225264072418,0.28387710452079773,-0.022683359682559967,0.23721078038215637,0.27371516823768616,-0.002349845366552472,0.23558339476585388,0.22046709060668945,-0.06202968955039978,0.23947544395923615,0.29512691497802734,-0.06635907292366028,0.243594691157341,0.28733423352241516,-0.044118732213974,0.2129383236169815,0.28365910053253174,-0.011300277896225452,0.20977598428726196,0.23976512253284454,-0.06291155517101288,0.2182767540216446,0.30872488021850586,-0.0626673623919487,0.2214512676000595,0.3016014099121094,-0.043444547802209854,0.1892751157283783,0.29843583703041077,-0.022226817905902863,0.1868029236793518,0.26022443175315857,-0.04454677924513817,0.19640567898750305,0.3054395616054535,-0.04281323403120041,0.1967405378818512,0.3078521490097046,-0.02693699486553669
A_022,C:\Users\utilisateur\Documents\microsoft_IA\Projets\Sign_Language_Recognition\dataset_final\A\A_022.jpg,A,0.22702451050281525,0.4361332356929779,9.63089769356884e-06,0.2639707922935486,0.38644862174987793,-0.02024238556623459,0.29237809777259827,0.32498687505722046,-0.03607222065329552,0.3171544671058655,0.26528286933898926,-0.05282048508524895,0.3424689471721649,0.22797411680221558,-0.06528972834348679,0.262442409992218,0.26793062686920166,0.004779948852956295,0.2627493739128113,0.21288663148880005,-0.030577197670936584,0.2624397873878479,0.26941606402397156,-0.031455397605895996,0.2647162079811096,0.28273504972457886,-0.017403634265065193,0.23650410771369934,0.27145257592201233,0.0011278345482423902,0.23553337156772614,0.22008058428764343,-0.05456213653087616,0.23885853588581085,0.29274997115135193,-0.059726424515247345,0.24252471327781677,0.2859426438808441,-0.04033045470714569,0.21244482696056366,0.2820982336997986,-0.00859090592712164,0.20936964452266693,0.24003003537654877,-0.05719870701432228,0.21787935495376587,0.3080408573150635,-0.05780571699142456,0.22080954909324646,0.30126938223838806,-0.040787093341350555,0.18854881823062897,0.29748883843421936,-0.020060334354639053,0.18689727783203125,0.25971946120262146,-0.041444286704063416,0.19670414924621582,0.30457788705825806,-0.04058254882693291,0.19622880220413208,0.3068857491016388,-0.026119068264961243
